CPU_Utilization,Disk_IO_Rate,Downtime (Hours),Log_ID,Memory_Utilization,Network_Traffic_In (MB/s),Network_Traffic_Out (MB/s),Server_Cluster_x,Server_ID,Timestamp,Uptime (Hours),Network_Throughput_MBps,Hostname,IP_Address,OS_Type,Server_Location,Admin_Name,Server_Cluster_y,Admin_Email,Admin_Phone,Anomaly_Flag
15.22,0.0,5.95,Station1_LOG02344,30.91,5.41,20.32,CL-9,SRV036,2025-08-03 05:42:00,615.51,12.865,host-036,10.0.83.37,Windows,New York,Alice,CL-9,alice@xyzcorp.com,+1-202-531-6896,Normal
60.9,22.29,8.52,Station1_LOG02345,53.52,21.77,3.29,CL-1,SRV077,2025-08-03 18:36:00,201.38,12.53,host-077,10.0.30.24,Linux,New York,Diana,CL-1,diana@xyzcorp.com,+1-202-789-3073,Normal
27.85,23.68,3.55,Station1_LOG02346,0.0,21.66,20.11,CL-6,SRV051,2025-08-03 18:00:00,504.31,20.884999999999998,host-051,10.0.0.182,Windows,New York,Hannah,CL-6,hannah@xyzcorp.com,+1-202-151-5538,Normal
80.51,0.0,7.14,Station1_LOG02347,71.89,27.64,0.0,CL-9,SRV030,2025-08-03 06:59:00,138.72,13.82,host-030,10.0.38.25,Windows,Mumbai,Alice,CL-9,alice@xyzcorp.com,+1-202-531-6896,Normal
23.74,20.87,3.18,Station1_LOG02348,50.75,0.66,22.52,CL-2,SRV026,2025-08-03 07:39:00,707.14,11.59,host-026,10.0.46.172,Linux,Frankfurt,Charlie,CL-2,charlie@xyzcorp.com,+1-202-817-1167,Normal
51.77,0.0,0.97,Station1_LOG02349,0.0,24.54,18.09,CL-3,SRV087,2025-08-03 11:18:00,142.94,21.314999999999998,host-087,10.0.22.191,Windows,London,Bob,CL-3,bob@xyzcorp.com,+1-202-691-4215,Normal
75.78,78.95,8.18,Station1_LOG02350,77.79,5.98,9.46,CL-6,SRV034,2025-08-03 22:26:00,269.7,7.720000000000001,host-034,10.0.70.112,Linux,Singapore,Hannah,CL-6,hannah@xyzcorp.com,+1-202-151-5538,Normal
81.82,31.44,6.14,Station1_LOG02351,80.73,4.66,23.8,CL-8,SRV064,2025-08-03 17:46:00,129.03,14.23,host-064,10.0.143.2,Windows,Mumbai,Diana,CL-8,diana@xyzcorp.com,+1-202-789-3073,Normal
50.81,45.54,8.91,Station1_LOG02352,30.92,27.01,3.57,CL-1,SRV078,2025-08-03 12:45:00,426.37,15.290000000000001,host-078,10.0.59.148,Linux,Singapore,George,CL-1,george@xyzcorp.com,+1-202-749-4405,Normal
81.26,69.24,3.95,Station1_LOG02353,39.57,5.46,11.11,CL-10,SRV021,2025-08-03 10:59:00,959.03,8.285,host-021,10.0.171.131,Windows,New York,Alice,CL-10,alice@xyzcorp.com,+1-202-531-6896,Normal
36.23,42.39,6.33,Station1_LOG02354,71.03,19.59,23.51,CL-1,SRV077,2025-08-03 05:53:00,784.09,21.55,host-077,10.0.30.24,Linux,New York,Diana,CL-1,diana@xyzcorp.com,+1-202-789-3073,Normal
88.36,16.18,3.68,Station1_LOG02355,56.05,8.21,21.72,CL-3,SRV074,2025-08-03 19:42:00,646.97,14.965,host-074,10.0.246.17,Windows,New York,Hannah,CL-3,hannah@xyzcorp.com,+1-202-151-5538,High Load
94.19,57.09,9.21,Station1_LOG02356,52.4,18.27,18.83,CL-3,SRV085,2025-08-03 05:35:00,892.94,18.549999999999997,host-085,10.0.95.110,Linux,London,Alice,CL-3,alice@xyzcorp.com,+1-202-531-6896,High Load
93.86,38.26,1.12,Station1_LOG02357,29.87,16.72,3.45,CL-4,SRV006,2025-08-03 03:16:00,275.42,10.084999999999999,host-006,10.0.232.230,Windows,Mumbai,Alice,CL-4,alice@xyzcorp.com,+1-202-531-6896,High Load
59.48,12.37,9.86,Station1_LOG02358,61.98,10.12,21.38,CL-8,SRV094,2025-08-03 16:21:00,692.13,15.75,host-094,10.0.160.175,Linux,Singapore,Ethan,CL-8,ethan@xyzcorp.com,+1-202-853-1213,Normal
11.87,24.78,9.47,Station1_LOG02359,0.0,12.86,15.48,CL-3,SRV076,2025-08-03 20:30:00,315.35,14.17,host-076,10.0.179.242,Linux,Frankfurt,Hannah,CL-3,hannah@xyzcorp.com,+1-202-151-5538,Normal
10.93,46.72,6.59,Station1_LOG02360,84.3,12.46,4.05,CL-2,SRV038,2025-08-03 13:38:00,202.79,8.255,host-038,10.0.38.116,Linux,London,Bob,CL-2,bob@xyzcorp.com,+1-202-691-4215,Normal
12.3,68.14,2.82,Station1_LOG02361,35.33,27.14,14.64,CL-9,SRV033,2025-08-03 18:14:00,846.31,20.89,host-033,10.0.206.241,Linux,Mumbai,Charlie,CL-9,charlie@xyzcorp.com,+1-202-817-1167,Normal
24.67,54.04,5.47,Station1_LOG02362,89.7,14.57,17.85,CL-3,SRV012,2025-08-03 01:21:00,816.65,16.21,host-012,10.0.183.117,Windows,Singapore,Fiona,CL-3,fiona@xyzcorp.com,+1-202-230-1591,Normal
25.81,10.97,0.07,Station1_LOG02363,41.72,10.77,6.51,CL-3,SRV085,2025-08-03 12:59:00,349.21,8.64,host-085,10.0.95.110,Linux,London,Alice,CL-3,alice@xyzcorp.com,+1-202-531-6896,Normal
46.12,48.0,9.92,Station1_LOG02364,24.03,27.48,19.14,CL-2,SRV038,2025-08-03 05:22:00,821.86,23.310000000000002,host-038,10.0.38.116,Linux,London,Bob,CL-2,bob@xyzcorp.com,+1-202-691-4215,Normal
27.24,73.94,3.43,Station1_LOG02365,56.25,29.39,10.71,CL-1,SRV078,2025-08-03 09:34:00,330.68,20.05,host-078,10.0.59.148,Linux,Singapore,George,CL-1,george@xyzcorp.com,+1-202-749-4405,Normal
27.06,0.0,3.44,Station1_LOG02366,0.0,3.84,17.28,CL-6,SRV024,2025-08-03 05:01:00,274.86,10.56,host-024,10.0.249.117,Windows,Mumbai,George,CL-6,george@xyzcorp.com,+1-202-749-4405,Normal
57.49,28.54,9.75,Station1_LOG02367,26.36,4.14,13.01,CL-6,SRV004,2025-08-03 00:06:00,263.4,8.575,host-004,10.0.185.117,Linux,Mumbai,Fiona,CL-6,fiona@xyzcorp.com,+1-202-230-1591,Normal
12.83,19.0,3.03,Station1_LOG02368,20.52,4.68,4.82,CL-9,SRV030,2025-08-03 09:29:00,774.41,4.75,host-030,10.0.38.25,Windows,Mumbai,Alice,CL-9,alice@xyzcorp.com,+1-202-531-6896,Normal
57.83,65.63,2.54,Station1_LOG02369,64.17,4.16,4.33,CL-9,SRV030,2025-08-03 06:16:00,395.17,4.245,host-030,10.0.38.25,Windows,Mumbai,Alice,CL-9,alice@xyzcorp.com,+1-202-531-6896,Normal
51.17,53.95,0.05,Station1_LOG02370,0.0,4.31,20.19,CL-3,SRV065,2025-08-03 06:32:00,804.63,12.25,host-065,10.0.29.23,Linux,New York,Bob,CL-3,bob@xyzcorp.com,+1-202-691-4215,Normal
34.99,26.94,0.35,Station1_LOG02371,88.79,4.55,22.46,CL-3,SRV087,2025-08-03 17:58:00,620.17,13.505,host-087,10.0.22.191,Windows,London,Bob,CL-3,bob@xyzcorp.com,+1-202-691-4215,Normal
90.62,45.51,2.12,Station1_LOG02372,67.28,10.0,0.72,CL-6,SRV034,2025-08-03 06:23:00,415.92,5.36,host-034,10.0.70.112,Linux,Singapore,Hannah,CL-6,hannah@xyzcorp.com,+1-202-151-5538,High Load
63.43,70.07,7.09,Station1_LOG02373,35.31,17.8,14.03,CL-3,SRV097,2025-08-03 09:40:00,323.11,15.915,host-097,10.0.44.225,Linux,New York,Diana,CL-3,diana@xyzcorp.com,+1-202-789-3073,Normal
23.23,41.98,2.67,Station1_LOG02374,32.93,28.09,11.05,CL-9,SRV084,2025-08-03 19:00:00,887.17,19.57,host-084,10.0.44.81,Windows,Singapore,Bob,CL-9,bob@xyzcorp.com,+1-202-691-4215,Normal
35.76,72.91,7.16,Station1_LOG02375,45.3,19.35,13.19,CL-3,SRV044,2025-08-03 19:50:00,428.13,16.27,host-044,10.0.150.96,Windows,Frankfurt,George,CL-3,george@xyzcorp.com,+1-202-749-4405,Normal
60.69,33.39,9.26,Station1_LOG02376,75.74,3.72,2.55,CL-10,SRV063,2025-08-03 01:32:00,367.19,3.135,host-063,10.0.167.228,Windows,New York,Alice,CL-10,alice@xyzcorp.com,+1-202-531-6896,Normal
89.82,19.66,8.4,Station1_LOG02377,71.26,3.7,19.73,CL-4,SRV086,2025-08-03 22:06:00,609.06,11.715,host-086,10.0.41.192,Linux,New York,Hannah,CL-4,hannah@xyzcorp.com,+1-202-151-5538,High Load
93.86,7.86,2.6,Station1_LOG02378,31.45,20.4,0.0,CL-9,SRV037,2025-08-03 00:43:00,717.64,10.2,host-037,10.0.244.86,Windows,New York,Ethan,CL-9,ethan@xyzcorp.com,+1-202-853-1213,High Load
19.9,35.33,6.63,Station1_LOG02379,29.43,7.72,17.93,CL-9,SRV084,2025-08-03 15:33:00,201.01,12.825,host-084,10.0.44.81,Windows,Singapore,Bob,CL-9,bob@xyzcorp.com,+1-202-691-4215,Normal
83.02,13.84,5.56,Station1_LOG02380,36.61,19.16,11.99,CL-3,SRV012,2025-08-03 01:28:00,340.33,15.575,host-012,10.0.183.117,Windows,Singapore,Fiona,CL-3,fiona@xyzcorp.com,+1-202-230-1591,Normal
41.04,79.14,5.05,Station1_LOG02381,85.16,3.22,18.97,CL-3,SRV044,2025-08-03 03:46:00,666.56,11.094999999999999,host-044,10.0.150.96,Windows,Frankfurt,George,CL-3,george@xyzcorp.com,+1-202-749-4405,Normal
25.18,69.19,9.59,Station1_LOG02382,33.19,8.75,12.56,CL-9,SRV018,2025-08-03 08:51:00,203.02,10.655000000000001,host-018,10.0.71.241,Linux,Mumbai,Hannah,CL-9,hannah@xyzcorp.com,+1-202-151-5538,Normal
31.16,31.73,6.49,Station1_LOG02383,45.83,8.09,18.62,CL-5,SRV069,2025-08-03 23:17:00,183.13,13.355,host-069,10.0.231.62,Linux,Singapore,Fiona,CL-5,fiona@xyzcorp.com,+1-202-230-1591,Normal
58.2,18.44,5.44,Station1_LOG02384,26.56,7.92,7.05,CL-3,SRV012,2025-08-03 03:07:00,310.66,7.484999999999999,host-012,10.0.183.117,Windows,Singapore,Fiona,CL-3,fiona@xyzcorp.com,+1-202-230-1591,Normal
29.09,20.72,0.7,Station1_LOG02385,72.83,18.26,23.75,CL-1,SRV077,2025-08-03 16:07:00,727.95,21.005000000000003,host-077,10.0.30.24,Linux,New York,Diana,CL-1,diana@xyzcorp.com,+1-202-789-3073,Normal
92.62,65.66,4.84,Station1_LOG02386,38.4,6.6,15.99,CL-3,SRV087,2025-08-03 06:37:00,252.42,11.295,host-087,10.0.22.191,Windows,London,Bob,CL-3,bob@xyzcorp.com,+1-202-691-4215,High Load
23.03,37.81,9.92,Station1_LOG02387,39.78,7.44,2.33,CL-3,SRV065,2025-08-03 08:07:00,949.36,4.885,host-065,10.0.29.23,Linux,New York,Bob,CL-3,bob@xyzcorp.com,+1-202-691-4215,Normal
20.9,0.0,0.56,Station1_LOG02388,22.49,19.4,0.0,CL-6,SRV004,2025-08-03 08:20:00,668.38,9.7,host-004,10.0.185.117,Linux,Mumbai,Fiona,CL-6,fiona@xyzcorp.com,+1-202-230-1591,Normal
61.07,12.23,1.25,Station1_LOG02389,66.15,12.37,5.2,CL-1,SRV070,2025-08-03 20:26:00,284.38,8.785,host-070,10.0.46.35,Linux,Singapore,Hannah,CL-1,hannah@xyzcorp.com,+1-202-151-5538,Normal
56.96,10.96,8.48,Station1_LOG02390,83.1,29.02,22.1,CL-3,SRV044,2025-08-03 15:10:00,839.68,25.560000000000002,host-044,10.0.150.96,Windows,Frankfurt,George,CL-3,george@xyzcorp.com,+1-202-749-4405,Normal
52.84,45.88,6.35,Station1_LOG02391,74.44,16.11,8.18,CL-10,SRV021,2025-08-03 07:18:00,326.73,12.145,host-021,10.0.171.131,Windows,New York,Alice,CL-10,alice@xyzcorp.com,+1-202-531-6896,Normal
58.26,48.69,1.56,Station1_LOG02392,73.59,26.22,16.53,CL-9,SRV030,2025-08-03 13:15:00,808.63,21.375,host-030,10.0.38.25,Windows,Mumbai,Alice,CL-9,alice@xyzcorp.com,+1-202-531-6896,Normal
21.2,20.77,4.01,Station1_LOG02393,22.92,27.95,6.93,CL-6,SRV051,2025-08-03 00:26:00,500.14,17.439999999999998,host-051,10.0.0.182,Windows,New York,Hannah,CL-6,hannah@xyzcorp.com,+1-202-151-5538,Normal
46.18,13.5,6.17,Station1_LOG02394,73.94,18.52,18.26,CL-2,SRV013,2025-08-03 02:08:00,185.05,18.39,host-013,10.0.95.98,Linux,New York,Hannah,CL-2,hannah@xyzcorp.com,+1-202-151-5538,Normal
23.22,16.01,9.42,Station1_LOG02395,56.51,11.57,16.74,CL-6,SRV024,2025-08-03 04:37:00,577.69,14.155,host-024,10.0.249.117,Windows,Mumbai,George,CL-6,george@xyzcorp.com,+1-202-749-4405,Normal
10.06,12.91,9.21,Station1_LOG02396,28.58,15.06,17.77,CL-8,SRV043,2025-08-03 08:53:00,692.07,16.415,host-043,10.0.177.175,Linux,Singapore,Bob,CL-8,bob@xyzcorp.com,+1-202-691-4215,Normal
10.48,43.79,6.36,Station1_LOG02397,75.86,20.79,19.62,CL-2,SRV026,2025-08-03 13:34:00,305.71,20.205,host-026,10.0.46.172,Linux,Frankfurt,Charlie,CL-2,charlie@xyzcorp.com,+1-202-817-1167,Normal
52.57,78.44,1.39,Station1_LOG02398,59.0,23.53,4.02,CL-10,SRV021,2025-08-03 02:24:00,142.96,13.775,host-021,10.0.171.131,Windows,New York,Alice,CL-10,alice@xyzcorp.com,+1-202-531-6896,Normal
21.28,49.94,8.92,Station1_LOG02399,34.42,19.4,10.63,CL-8,SRV094,2025-08-03 17:35:00,275.18,15.015,host-094,10.0.160.175,Linux,Singapore,Ethan,CL-8,ethan@xyzcorp.com,+1-202-853-1213,Normal
14.47,45.51,0.02,Station1_LOG02400,65.52,21.39,24.39,CL-2,SRV013,2025-08-03 17:42:00,142.94,22.89,host-013,10.0.95.98,Linux,New York,Hannah,CL-2,hannah@xyzcorp.com,+1-202-151-5538,Normal
20.21,34.74,3.83,Station1_LOG02401,0.0,15.69,18.71,CL-10,SRV021,2025-08-03 14:41:00,520.79,17.2,host-021,10.0.171.131,Windows,New York,Alice,CL-10,alice@xyzcorp.com,+1-202-531-6896,Normal
61.47,57.86,1.6,Station1_LOG02402,24.49,29.3,1.56,CL-10,SRV063,2025-08-03 05:43:00,678.19,15.43,host-063,10.0.167.228,Windows,New York,Alice,CL-10,alice@xyzcorp.com,+1-202-531-6896,Normal
21.99,44.92,3.89,Station1_LOG02403,33.9,16.26,20.05,CL-10,SRV055,2025-08-03 08:58:00,728.43,18.155,host-055,10.0.175.105,Windows,London,Alice,CL-10,alice@xyzcorp.com,+1-202-531-6896,Normal
36.62,60.75,2.66,Station1_LOG02404,88.58,14.83,20.07,CL-1,SRV070,2025-08-03 20:25:00,768.24,17.45,host-070,10.0.46.35,Linux,Singapore,Hannah,CL-1,hannah@xyzcorp.com,+1-202-151-5538,Normal
16.86,11.03,7.12,Station1_LOG02405,28.11,13.96,3.74,CL-10,SRV021,2025-08-03 04:40:00,229.53,8.850000000000001,host-021,10.0.171.131,Windows,New York,Alice,CL-10,alice@xyzcorp.com,+1-202-531-6896,Normal
57.88,5.41,2.79,Station1_LOG02406,29.79,28.31,12.43,CL-3,SRV074,2025-08-03 11:39:00,285.08,20.369999999999997,host-074,10.0.246.17,Windows,New York,Hannah,CL-3,hannah@xyzcorp.com,+1-202-151-5538,Normal
27.27,76.52,5.46,Station1_LOG02407,74.89,0.83,17.79,CL-10,SRV055,2025-08-03 17:00:00,143.87,9.309999999999999,host-055,10.0.175.105,Windows,London,Alice,CL-10,alice@xyzcorp.com,+1-202-531-6896,Normal
55.87,64.54,0.04,Station1_LOG02408,55.12,16.76,0.0,CL-6,SRV024,2025-08-03 22:31:00,464.83,8.38,host-024,10.0.249.117,Windows,Mumbai,George,CL-6,george@xyzcorp.com,+1-202-749-4405,Normal
72.03,34.81,6.69,Station1_LOG02409,55.72,29.62,0.0,CL-9,SRV036,2025-08-03 20:30:00,205.8,14.81,host-036,10.0.83.37,Windows,New York,Alice,CL-9,alice@xyzcorp.com,+1-202-531-6896,Normal
85.89,60.85,2.68,Station1_LOG02410,66.64,26.82,22.92,CL-3,SRV074,2025-08-03 15:38:00,829.02,24.87,host-074,10.0.246.17,Windows,New York,Hannah,CL-3,hannah@xyzcorp.com,+1-202-151-5538,High Load
41.46,19.54,0.96,Station1_LOG02411,76.18,6.31,7.85,CL-9,SRV033,2025-08-03 00:38:00,525.59,7.08,host-033,10.0.206.241,Linux,Mumbai,Charlie,CL-9,charlie@xyzcorp.com,+1-202-817-1167,Normal
88.18,24.33,4.22,Station1_LOG02412,20.07,8.51,5.14,CL-2,SRV013,2025-08-04 00:00:00,809.37,6.824999999999999,host-013,10.0.95.98,Linux,New York,Hannah,CL-2,hannah@xyzcorp.com,+1-202-151-5538,High Load
16.31,23.89,1.97,Station1_LOG02413,73.28,21.74,15.45,CL-2,SRV026,2025-08-03 07:26:00,404.3,18.595,host-026,10.0.46.172,Linux,Frankfurt,Charlie,CL-2,charlie@xyzcorp.com,+1-202-817-1167,Normal
60.95,48.35,6.1,Station1_LOG02414,0.0,20.83,2.92,CL-4,SRV086,2025-08-03 06:42:00,777.4,11.875,host-086,10.0.41.192,Linux,New York,Hannah,CL-4,hannah@xyzcorp.com,+1-202-151-5538,Normal
17.91,53.26,6.32,Station1_LOG02415,55.43,29.69,19.22,CL-4,SRV086,2025-08-03 23:03:00,466.44,24.455,host-086,10.0.41.192,Linux,New York,Hannah,CL-4,hannah@xyzcorp.com,+1-202-151-5538,Normal
65.13,14.34,5.24,Station1_LOG02416,67.88,5.25,19.12,CL-9,SRV084,2025-08-03 17:00:00,757.32,12.185,host-084,10.0.44.81,Windows,Singapore,Bob,CL-9,bob@xyzcorp.com,+1-202-691-4215,Normal
35.4,12.72,5.23,Station1_LOG02417,89.19,29.64,18.13,CL-8,SRV022,2025-08-03 07:32:00,504.91,23.884999999999998,host-022,10.0.160.249,Linux,Frankfurt,Diana,CL-8,diana@xyzcorp.com,+1-202-789-3073,Normal
22.76,17.89,2.85,Station1_LOG02418,29.06,8.57,8.85,CL-9,SRV018,2025-08-03 03:09:00,405.79,8.71,host-018,10.0.71.241,Linux,Mumbai,Hannah,CL-9,hannah@xyzcorp.com,+1-202-151-5538,Normal
60.58,75.0,6.48,Station1_LOG02419,36.09,28.68,5.47,CL-10,SRV055,2025-08-03 03:13:00,876.38,17.075,host-055,10.0.175.105,Windows,London,Alice,CL-10,alice@xyzcorp.com,+1-202-531-6896,Normal
55.84,9.95,2.17,Station1_LOG02420,54.17,12.34,12.21,CL-1,SRV077,2025-08-03 02:01:00,486.39,12.275,host-077,10.0.30.24,Linux,New York,Diana,CL-1,diana@xyzcorp.com,+1-202-789-3073,Normal
18.39,77.61,9.81,Station1_LOG02421,53.16,18.63,18.74,CL-9,SRV084,2025-08-03 05:56:00,876.35,18.685,host-084,10.0.44.81,Windows,Singapore,Bob,CL-9,bob@xyzcorp.com,+1-202-691-4215,Normal
92.94,69.64,0.17,Station1_LOG02422,60.91,7.29,17.7,CL-3,SRV074,2025-08-03 08:24:00,417.48,12.495,host-074,10.0.246.17,Windows,New York,Hannah,CL-3,hannah@xyzcorp.com,+1-202-151-5538,High Load
80.52,30.32,1.55,Station1_LOG02423,77.36,4.35,19.8,CL-3,SRV087,2025-08-03 20:42:00,346.87,12.075,host-087,10.0.22.191,Windows,London,Bob,CL-3,bob@xyzcorp.com,+1-202-691-4215,Normal
74.85,69.84,3.43,Station1_LOG02424,64.06,3.23,8.18,CL-3,SRV097,2025-08-03 13:46:00,237.73,5.705,host-097,10.0.44.225,Linux,New York,Diana,CL-3,diana@xyzcorp.com,+1-202-789-3073,Normal
73.94,60.41,4.86,Station1_LOG02425,82.7,19.97,3.81,CL-1,SRV070,2025-08-03 21:40:00,750.72,11.889999999999999,host-070,10.0.46.35,Linux,Singapore,Hannah,CL-1,hannah@xyzcorp.com,+1-202-151-5538,Normal
61.12,69.21,3.05,Station1_LOG02426,34.92,8.42,23.88,CL-1,SRV077,2025-08-03 20:34:00,119.28,16.15,host-077,10.0.30.24,Linux,New York,Diana,CL-1,diana@xyzcorp.com,+1-202-789-3073,Normal
15.69,64.51,5.33,Station1_LOG02427,38.95,21.78,12.51,CL-1,SRV023,2025-08-03 18:58:00,894.9,17.145,host-023,10.0.60.118,Windows,Singapore,Diana,CL-1,diana@xyzcorp.com,+1-202-789-3073,Normal
90.3,47.4,2.36,Station1_LOG02428,0.0,4.84,6.93,CL-9,SRV058,2025-08-03 01:49:00,855.42,5.885,host-058,10.0.87.55,Windows,Mumbai,Hannah,CL-9,hannah@xyzcorp.com,+1-202-151-5538,High Load
51.48,35.75,7.8,Station1_LOG02429,46.01,16.76,16.83,CL-5,SRV069,2025-08-03 10:01:00,480.72,16.795,host-069,10.0.231.62,Linux,Singapore,Fiona,CL-5,fiona@xyzcorp.com,+1-202-230-1591,Normal
47.46,0.0,9.32,Station1_LOG02430,76.84,16.36,12.3,CL-9,SRV033,2025-08-03 16:14:00,242.21,14.33,host-033,10.0.206.241,Linux,Mumbai,Charlie,CL-9,charlie@xyzcorp.com,+1-202-817-1167,Normal
73.52,59.22,7.07,Station1_LOG02431,55.66,10.15,8.36,CL-8,SRV094,2025-08-03 21:07:00,549.92,9.254999999999999,host-094,10.0.160.175,Linux,Singapore,Ethan,CL-8,ethan@xyzcorp.com,+1-202-853-1213,Normal
31.7,66.05,1.26,Station1_LOG02432,73.99,24.05,18.04,CL-2,SRV013,2025-08-03 18:27:00,858.48,21.045,host-013,10.0.95.98,Linux,New York,Hannah,CL-2,hannah@xyzcorp.com,+1-202-151-5538,Normal
18.12,35.37,4.87,Station1_LOG02433,52.23,3.52,4.01,CL-9,SRV007,2025-08-03 07:12:00,654.17,3.7649999999999997,host-007,10.0.193.6,Windows,Mumbai,Fiona,CL-9,fiona@xyzcorp.com,+1-202-230-1591,Normal
14.12,39.28,1.89,Station1_LOG02434,78.83,18.27,14.81,CL-5,SRV069,2025-08-03 11:18:00,899.73,16.54,host-069,10.0.231.62,Linux,Singapore,Fiona,CL-5,fiona@xyzcorp.com,+1-202-230-1591,Normal
55.11,56.73,9.71,Station1_LOG02435,41.35,8.09,2.08,CL-10,SRV021,2025-08-03 11:35:00,876.03,5.085,host-021,10.0.171.131,Windows,New York,Alice,CL-10,alice@xyzcorp.com,+1-202-531-6896,Normal
74.41,34.35,8.91,Station1_LOG02436,33.86,12.7,3.66,CL-1,SRV023,2025-08-03 18:08:00,140.97,8.18,host-023,10.0.60.118,Windows,Singapore,Diana,CL-1,diana@xyzcorp.com,+1-202-789-3073,Normal
52.28,9.33,3.42,Station1_LOG02437,88.7,22.48,18.15,CL-8,SRV094,2025-08-03 19:15:00,576.24,20.314999999999998,host-094,10.0.160.175,Linux,Singapore,Ethan,CL-8,ethan@xyzcorp.com,+1-202-853-1213,Normal
65.15,72.84,0.08,Station1_LOG02438,62.82,13.94,0.51,CL-9,SRV007,2025-08-03 23:54:00,978.64,7.225,host-007,10.0.193.6,Windows,Mumbai,Fiona,CL-9,fiona@xyzcorp.com,+1-202-230-1591,Normal
81.6,0.0,1.79,Station1_LOG02439,0.0,27.56,23.42,CL-3,SRV097,2025-08-03 16:57:00,964.92,25.490000000000002,host-097,10.0.44.225,Linux,New York,Diana,CL-3,diana@xyzcorp.com,+1-202-789-3073,Normal
88.22,33.37,4.61,Station1_LOG02440,41.55,28.12,13.89,CL-9,SRV058,2025-08-03 05:12:00,120.8,21.005000000000003,host-058,10.0.87.55,Windows,Mumbai,Hannah,CL-9,hannah@xyzcorp.com,+1-202-151-5538,High Load
21.56,64.31,9.94,Station1_LOG02441,40.03,29.79,7.7,CL-10,SRV021,2025-08-03 09:47:00,720.25,18.745,host-021,10.0.171.131,Windows,New York,Alice,CL-10,alice@xyzcorp.com,+1-202-531-6896,Normal
67.97,69.68,7.35,Station1_LOG02442,44.41,21.07,13.38,CL-10,SRV041,2025-08-03 21:46:00,630.04,17.225,host-041,10.0.187.69,Linux,Mumbai,Hannah,CL-10,hannah@xyzcorp.com,+1-202-151-5538,Normal
64.26,40.14,5.06,Station1_LOG02443,84.16,10.99,0.0,CL-2,SRV100,2025-08-03 16:06:00,471.61,5.495,host-100,10.0.150.59,Linux,Singapore,Alice,CL-2,alice@xyzcorp.com,+1-202-531-6896,Normal
67.38,38.41,1.72,Station1_LOG02444,39.97,22.24,21.51,CL-2,SRV026,2025-08-03 13:24:00,413.68,21.875,host-026,10.0.46.172,Linux,Frankfurt,Charlie,CL-2,charlie@xyzcorp.com,+1-202-817-1167,Normal
88.45,41.75,1.27,Station1_LOG02445,72.94,26.41,16.18,CL-2,SRV100,2025-08-03 13:14:00,327.84,21.295,host-100,10.0.150.59,Linux,Singapore,Alice,CL-2,alice@xyzcorp.com,+1-202-531-6896,High Load
90.68,64.24,9.25,Station1_LOG02446,61.4,16.33,5.87,CL-7,SRV027,2025-08-03 17:48:00,341.71,11.1,host-027,10.0.70.125,Linux,Singapore,Bob,CL-7,bob@xyzcorp.com,+1-202-691-4215,High Load
66.51,20.23,1.34,Station1_LOG02447,20.99,22.55,23.86,CL-10,SRV021,2025-08-03 05:40:00,757.07,23.205,host-021,10.0.171.131,Windows,New York,Alice,CL-10,alice@xyzcorp.com,+1-202-531-6896,Normal
28.05,27.05,0.43,Station1_LOG02448,51.31,16.87,11.24,CL-7,SRV027,2025-08-03 14:10:00,181.69,14.055,host-027,10.0.70.125,Linux,Singapore,Bob,CL-7,bob@xyzcorp.com,+1-202-691-4215,Normal
21.69,68.26,4.6,Station1_LOG02449,53.12,13.49,17.32,CL-8,SRV043,2025-08-03 09:24:00,756.46,15.405000000000001,host-043,10.0.177.175,Linux,Singapore,Bob,CL-8,bob@xyzcorp.com,+1-202-691-4215,Normal
77.99,5.13,1.95,Station1_LOG02450,20.95,16.63,24.38,CL-10,SRV041,2025-08-03 16:36:00,257.96,20.505,host-041,10.0.187.69,Linux,Mumbai,Hannah,CL-10,hannah@xyzcorp.com,+1-202-151-5538,Normal
59.95,11.49,2.84,Station1_LOG02451,0.0,13.44,0.0,CL-10,SRV041,2025-08-03 10:24:00,615.15,6.72,host-041,10.0.187.69,Linux,Mumbai,Hannah,CL-10,hannah@xyzcorp.com,+1-202-151-5538,Normal
41.44,0.0,2.91,Station1_LOG02452,48.22,17.08,22.29,CL-1,SRV070,2025-08-03 07:03:00,686.75,19.685,host-070,10.0.46.35,Linux,Singapore,Hannah,CL-1,hannah@xyzcorp.com,+1-202-151-5538,Normal
81.41,23.37,9.42,Station1_LOG02453,77.91,5.97,0.0,CL-9,SRV033,2025-08-03 17:44:00,592.54,2.985,host-033,10.0.206.241,Linux,Mumbai,Charlie,CL-9,charlie@xyzcorp.com,+1-202-817-1167,Normal
13.76,17.57,2.82,Station1_LOG02454,57.02,5.6,0.99,CL-10,SRV041,2025-08-03 04:51:00,279.58,3.295,host-041,10.0.187.69,Linux,Mumbai,Hannah,CL-10,hannah@xyzcorp.com,+1-202-151-5538,Normal
66.48,16.69,2.77,Station1_LOG02455,0.0,18.84,9.09,CL-5,SRV093,2025-08-03 15:12:00,820.25,13.965,host-093,10.0.220.152,Linux,Mumbai,Charlie,CL-5,charlie@xyzcorp.com,+1-202-817-1167,Normal
19.3,0.0,8.64,Station1_LOG02456,22.04,0.77,0.74,CL-5,SRV069,2025-08-03 13:13:00,962.02,0.755,host-069,10.0.231.62,Linux,Singapore,Fiona,CL-5,fiona@xyzcorp.com,+1-202-230-1591,Normal
